0.00,25.50,7960.00,50
1.00,25.50,995.00,50
2.00,25.75,975.00,50
3.00,25.75,992.50,50
4.00,25.50,1012.50,50
5.00,25.50,995.00,50
6.00,25.75,975.00,50
7.00,25.75,992.50,50
8.00,26.00,972.50,50
9.00,26.00,990.00,50
10.00,26.00,990.00,50
11.00,26.25,970.00,50
12.00,26.50,967.50,50
13.00,27.00,945.00,50
14.00,27.25,960.00,50
15.00,27.50,957.50,50
16.00,28.00,935.00,50
17.00,28.50,930.00,50
18.00,29.00,925.00,50
19.00,29.75,900.00,50
20.00,30.25,912.50,50
21.00,31.50,847.50,50
22.00,32.25,875.00,50
23.00,33.25,847.50,50
24.00,34.25,837.50,50
25.00,35.25,827.50,50
26.00,36.75,777.50,50
27.00,37.75,802.50,50
28.00,39.25,752.50,50
29.00,40.75,737.50,50
30.00,42.25,722.50,50
31.00,43.75,707.50,50
32.00,45.50,672.50,50
33.00,47.50,635.00,50
34.00,49.25,635.00,50
35.00,51.00,617.50,50
36.00,53.00,580.00,50
37.00,55.25,540.00,50
38.00,57.00,557.50,50
39.00,59.00,520.00,50
40.00,61.00,500.00,50
41.00,63.50,440.00,50
42.00,65.75,435.00,50
43.00,68.00,412.50,50
44.00,70.25,390.00,50
45.00,72.75,347.50,50
46.00,75.25,322.50,50
47.00,77.50,317.50,50
48.00,80.00,275.00,50
49.00,82.50,250.00,50
50.00,85.00,225.00,50
51.00,87.50,200.00,50
52.00,90.00,175.00,50
53.00,92.75,130.00,50
54.00,95.25,122.50,50
55.00,97.75,97.50,48
56.00,100.50,52.50,26
57.00,103.50,5.00,2
58.00,106.00,15.00,7
59.00,108.25,10.00,5
60.00,110.25,7.50,3
61.00,112.50,-32.50,0
62.00,114.25,-15.00,0
63.00,116.00,-32.50,0
64.00,117.50,-30.00,0
65.00,119.25,-65.00,0
66.00,120.75,-62.50,0
67.00,121.75,-37.50,0
68.00,123.00,-67.50,0
69.00,124.00,-60.00,0
70.00,125.00,-70.00,0
71.00,125.75,-60.00,0
72.00,126.50,-67.50,0
73.00,127.25,-75.00,0
74.00,127.75,-62.50,0
75.00,128.50,-87.50,0
76.00,128.75,-55.00,0
77.00,129.25,-77.50,0
78.00,129.25,-42.50,0
79.00,129.50,-62.50,0
80.00,129.75,-65.00,0
81.00,130.00,-67.50,0
82.00,129.75,-30.00,0
83.00,130.00,-67.50,0
84.00,130.25,-70.00,0
85.00,130.25,-52.50,0
86.00,130.75,-92.50,0
87.00,130.50,-37.50,0
88.00,130.50,-55.00,0
